user_id,latitude,longitude,degree,clustering_coefficient,gender,twitter_friend_count,twitter_follower_count,population_density
199461,51.647097,-3.849527,0,0.0,male,1,21,953.50073
7051,41.115129,1.249372,0,0.0,male,883,1055,903.22754
142191,-36.80535,-73.040929,14,0.1978021978021978,male,34,27,1317.1337
245365,47.126135,-122.389358,0,0.0,female,179,143,827.4841
261098,47.059246,28.865833,0,0.0,male,672,562,651.8156
170221,-7.731374,110.378582,0,0.0,male,556,3061,1697.5732
3963,-33.893918,151.224972,0,0.0,male,1133,974,3113.677
88531,50.083037,14.427067,0,0.0,female,3837,9992,1648.5669
145631,42.700313,23.295214,0,0.0,male,469,387,1036.3691
107614,21.46183,39.841984,0,0.0,male,1010,696,258.45624
26343,38.118864,23.862177,32,0.2258064516129032,male,347,440,1281.7518
19903,42.233654,-72.150016,0,0.0,male,71,188,98.79452
216445,-35.428942,-71.674483,53,0.1088534107402031,male,14,10,476.0815
121210,35.446085,-80.8797,0,0.0,female,420,3599,653.8599
139588,-31.984651,115.903186,0,0.0,male,162,307,1166.774
108908,38.578906,-121.494099,0,0.0,female,37,31,1587.6053
71019,41.04624,28.897847,0,0.0,male,645,319,12439.163
174556,43.604749,-116.613181,0,0.0,male,2002,850,440.13248
168299,54.640465,-5.837689,0,0.0,female,451,373,1208.4739
69699,55.762972,37.64307,0,0.0,male,120,55,9000.089
197747,38.610428,-90.568832,0,0.0,female,41,48,433.44406
16231,33.5927,-7.632902,0,0.0,male,1619,1549,10939.63
8786,39.476621,-6.391638,0,0.0,male,1909,1800,56.653477
222971,41.336851,-8.563536,0,0.0,female,240,180,469.08145
152761,48.917627,-118.195311,0,0.0,male,1322,2118,1.7368628
218153,51.051548,-113.979391,0,0.0,male,1997,1667,573.73047
12360,43.049844,-87.914516,0,0.0,male,193,70,2019.6492
155634,-2.427251,-54.739072,0,0.0,male,251,151,481.24878
259497,29.352475,-98.449194,0,0.0,male,88,268,609.77405
71317,36.85375,-75.990908,0,0.0,female,475,561,1025.5443
192820,35.655873,139.695383,0,0.0,male,243,2268,13266.6455
103292,49.418149,8.633602,0,0.0,female,118,274,1021.3401
32638,34.069591,-118.405953,0,0.0,female,57,68,3767.413
131137,34.069591,-118.405953,0,0.0,male,461,585,3767.413
188690,-22.902331,-43.181917,8,0.1428571428571428,male,285,166,7637.8296
11822,42.784299,-1.630869,0,0.0,male,1321,1326,655.6718
143612,34.072035,-118.359897,0,0.0,female,357,105,3767.413
170940,34.072035,-118.359897,0,0.0,female,287,534,3767.413
19659,40.557661,-77.662606,0,0.0,male,146,188,61.188034
123318,40.44324,-3.712585,0,0.0,male,1073,745,4269.912
55514,48.888831,2.306163,0,0.0,male,870,572,11588.534
198568,44.126038,4.078527,0,0.0,male,46,43,225.7492
11261,30.268569,-97.742559,0,0.0,male,139,143,945.9471
150789,19.406858,-99.173031,0,0.0,male,346,445,11672.902
124386,-12.074398,-77.046853,8,0.25,male,178,281,13637.816
142602,28.315738,-82.557467,0,0.0,male,333,418,530.0045
248690,41.659195,-87.991731,0,0.0,male,40,29,830.56085
15477,37.336521,-121.895285,0,0.0,male,214,73,1903.3536
252390,-6.257049,106.990319,0,0.0,female,822,511,10208.893
201939,38.945598,-77.451847,0,0.0,male,610,382,1179.4406
185680,-7.783419,110.379507,0,0.0,male,1067,1001,2380.838
103476,28.518541,-81.303645,0,0.0,female,135,842,1452.7242
224262,-33.015193,-69.282326,0,0.0,female,3202,4243,16.434788
62825,40.800741,43.835797,0,0.0,male,66,16,204.97194
174765,55.355738,86.096997,0,0.0,female,241,32,807.8579
107427,19.465638,-99.087746,0,0.0,male,477,464,11672.902
19784,32.725096,-117.2572,0,0.0,male,659,985,2455.2158
7444,30.268254,-97.726874,0,0.0,male,192,139,945.9471
72251,41.912514,-87.662262,0,0.0,male,104,33,5619.094
241998,42.007598,-87.687873,5,0.2,female,789,1090,3257.3254
42524,6.076166,102.358913,0,0.0,male,975,949,1343.935
100963,35.711247,139.783188,257,0.0400048638132295,male,1453,1030,12806.136
121200,14.619701,120.986487,0,0.0,male,266,106,20122.727
74432,-3.729162,-38.520256,0,0.0,female,588,782,4581.4697
262652,26.405428,-80.089806,0,0.0,female,849,203,1310.5808
219237,44.947928,7.630465,0,0.0,male,724,545,373.03992
19958,55.741586,37.598334,0,0.0,male,806,1028,10132.453
192047,32.920513,-96.605389,6,0.0,male,179,71,1441.3527
266654,32.80928,-96.808734,47,0.0712303422756706,male,386,1293,1556.5082
190650,41.208449,-8.715295,0,0.0,female,386,240,2598.2524
111147,42.754537,-84.367613,0,0.0,male,499,168,91.13981
124269,8.892405,-75.798102,10,0.5333333333333333,male,24,16,227.5394
188810,46.965154,-122.60774,0,0.0,male,167,128,68.27688
1902,51.471346,-0.211251,0,0.0,male,490,285,5494.816
249078,50.453583,30.449574,0,0.0,male,214,594,1452.998
10369,33.774693,-84.39641,0,0.0,male,184,160,1343.7002
169417,39.897822,32.781594,0,0.0,male,241,250,2380.682
105232,-25.727096,28.21753,0,0.0,male,158,56,1428.9901
126989,53.436673,-113.603601,0,0.0,male,2001,989,492.37158
26283,-16.02006,-48.067251,5,0.3,female,787,1381,573.8926
154521,-5.368832,-49.126098,0,0.0,male,362,600,377.7629
101494,19.437234,-99.186587,0,0.0,female,610,32,11672.902
252379,39.593258,-104.806416,0,0.0,female,606,542,1846.2424
65336,30.191904,-85.697114,0,0.0,male,278,186,350.74533
32446,47.615623,-122.350095,0,0.0,male,755,272,2843.4202
82273,29.362053,47.979825,0,0.0,male,67,51,3027.912
48905,-33.424687,-70.615635,0,0.0,male,226,1264,3493.2048
18205,49.827212,6.756163,0,0.0,male,3494,3179,128.80531
252976,-29.887254,-51.162662,0,0.0,male,213,239,1890.4358
228895,-25.471017,-49.202747,63,0.0967741935483871,female,779,700,1577.226
158103,37.918315,-89.336925,0,0.0,male,349,158,26.145157
110277,-23.52919,-46.656803,0,0.0,female,260,116,11146.972
927,35.13431,-106.59966,0,0.0,male,989,1743,1197.2865
135103,-7.963442,112.633046,0,0.0,male,376,57,1741.3234
251714,36.101371,-115.17221,0,0.0,male,447,1612,2585.0613
261397,60.44605,22.284367,0,0.0,male,911,426,250.34845
191088,54.694363,25.283181,0,0.0,male,518,302,557.5455
32650,-23.557732,-46.662819,18,0.1045751633986928,female,191,220,11146.972
24933,48.103344,7.378155,0,0.0,male,3280,3972,300.32257
97782,41.423651,2.191205,0,0.0,male,584,581,8070.6724
24979,30.037839,31.233145,0,0.0,female,158,184,11297.885
230485,38.434992,27.143391,0,0.0,male,414,488,3679.9104
265687,35.855492,-78.643572,0,0.0,male,301,56,1031.7588
99017,28.530582,-81.380279,0,0.0,male,160,551,1452.7242
234461,-23.63334,-46.646398,0,0.0,female,117,137,11146.972
224558,40.963241,-74.094631,0,0.0,female,1068,511,2876.701
260332,-22.898836,-43.133202,0,0.0,male,30,89,7637.8296
260107,-33.046639,-71.614517,0,0.0,male,155,100,824.3736
198359,1.306381,103.678817,0,0.0,female,457,450,2084.6897
44034,43.475019,-89.728645,0,0.0,male,443,123,67.104065
183081,43.656854,-79.396143,0,0.0,male,595,478,6013.113
165744,48.498123,35.035207,0,0.0,male,647,297,1083.3011
174196,35.657735,139.699506,0,0.0,male,289,128,13266.6455
228590,39.725471,36.966757,0,0.0,male,272,205,142.29843
124019,14.594718,121.108484,0,0.0,male,393,221,13116.516
133202,43.679271,-79.611648,0,0.0,male,38,38,2828.594
166150,57.502009,12.692225,0,0.0,female,870,574,52.17145
189312,33.392212,-111.892636,0,0.0,male,317,822,1696.4932
61249,42.346112,-83.040526,0,0.0,male,437,435,1694.9956
259971,-22.96671,-43.188027,0,0.0,female,309,280,7637.8296
133209,30.317767,-81.739134,0,0.0,male,481,564,815.3407
216039,28.360754,-81.510349,0,0.0,male,640,734,209.25961
140889,47.375517,8.524813,0,0.0,male,59,95,1730.8815
202182,51.331068,-0.227776,0,0.0,male,58,166,5494.816
210374,32.772925,-96.77488,0,0.0,male,641,800,1556.5082
142180,30.279257,-81.457393,0,0.0,male,791,721,699.8426
21345,22.307644,114.224221,0,0.0,male,334,537,11155.6455
23946,47.613811,-122.345778,0,0.0,female,859,365,2843.4202
134147,19.436921,-99.188105,0,0.0,male,173,323,11672.902
63561,19.286326,-99.129013,7,0.0476190476190476,female,139,117,11672.902
22817,43.607302,1.394366,0,0.0,male,181,180,1568.5332
235664,54.687217,25.27923,0,0.0,male,1242,278,557.5455
23934,34.395275,70.506544,0,0.0,female,733,76,364.7846
224298,41.96378,-71.136696,0,0.0,male,282,203,251.37128
226330,-32.939481,-71.530851,0,0.0,female,489,176,1133.7958
78943,-22.912699,-43.221986,47,0.1378353376503237,male,16,7,7637.8296
25324,39.012947,-77.427657,0,0.0,female,470,188,607.1657
4297,36.908421,-76.23274,0,0.0,male,324,388,1332.4918
220093,35.602414,-80.894472,0,0.0,male,143,277,240.7632
54513,33.182035,-117.330897,0,0.0,male,225,158,1518.8518
106698,14.619132,120.985153,3,0.0,male,236,115,20122.727
240892,32.836438,-96.700227,0,0.0,male,41,5,1441.3527
88494,43.064276,-87.948185,0,0.0,male,716,424,2019.6492
48360,30.265698,-97.743397,0,0.0,male,666,326,945.9471
133440,14.541113,121.019671,0,0.0,male,56,34,13116.516
80214,4.749793,-74.110671,0,0.0,male,531,563,4870.6255
65276,18.760333,99.078008,0,0.0,female,286,281,306.73822
4475,-31.087656,150.925797,0,0.0,male,323,360,63.181583
151627,49.225222,16.577008,2,0.0,female,580,415,728.179
167797,52.3427,4.906101,0,0.0,male,128,51,2365.042
116053,13.779599,100.425447,8,0.1785714285714285,male,786,712,3184.0852
74159,42.674505,23.333711,0,0.0,female,207,137,1036.3691
199245,-27.457642,153.034152,0,0.0,male,399,371,1325.0242
700,51.497904,-0.113932,0,0.0,male,16,13,5494.816
179163,39.751143,-105.00001,0,0.0,male,213,185,1002.256
198774,40.729892,-74.003557,0,0.0,female,59,514,4588.8335
241503,53.484426,-2.237048,0,0.0,male,558,357,2064.7825
181108,-8.580572,115.123695,0,0.0,female,1042,2769,3135.9014
206491,40.720637,-73.995109,0,0.0,male,826,864,11586.367
78609,43.099013,-77.579136,0,0.0,male,378,2338,911.36414
96281,-1.42488,-48.458106,0,0.0,male,171,37,3332.8477
205215,40.730103,-73.975878,0,0.0,female,1734,321,11586.367
235732,34.764753,-86.575402,0,0.0,male,901,306,202.57707
39002,55.764577,37.63944,0,0.0,male,468,615,9000.089
238770,51.517918,-0.082479,0,0.0,male,20,20,6242.3315
4424,43.768133,11.255002,15,0.3333333333333333,female,396,393,452.57065
153753,30.264328,-97.73868,0,0.0,male,64,52,945.9471
156806,55.864174,37.621947,0,0.0,female,406,583,9000.089
60957,34.907949,-79.756811,0,0.0,female,1206,648,35.45019
244291,-23.979946,-46.30542,0,0.0,male,106,109,1875.4283
39278,39.71121,-82.955533,0,0.0,female,60,63,67.90784
247509,50.927376,3.226693,0,0.0,male,366,341,649.43335
81085,38.595539,-121.395866,0,0.0,female,938,25836,1587.6053
27604,41.463684,-74.373361,0,0.0,female,552,1075,202.46262
215306,39.659977,-105.105461,8,0.1071428571428571,female,195,119,901.3862
92762,41.476679,-81.713326,4,0.0,male,92,55,884.9031
63141,45.816037,-81.688469,0,0.0,male,76,25,14.312287
24374,55.708729,37.652863,0,0.0,male,130,70,10132.453
10206,40.382439,-3.740931,0,0.0,male,1924,897,4269.912
94799,53.340239,83.779321,0,0.0,female,259,145,342.6302
186434,36.104687,-115.173425,0,0.0,male,465,282,2585.0613
147274,32.529576,-82.942722,0,0.0,male,878,591,52.549328
36227,43.267369,-2.938269,6,0.5333333333333333,female,419,183,1084.8112
110921,43.267369,-2.938269,0,0.0,male,1043,780,1084.8112
84143,3.194276,101.762584,0,0.0,male,1912,1602,1198.7944
150364,40.863369,-73.835546,0,0.0,male,69,238,8311.107
157009,42.94301,-85.353701,0,0.0,male,297,183,82.56065
204350,40.466082,-79.826896,0,0.0,male,94,44,960.1946
11663,39.477213,-0.356024,0,0.0,male,385,221,2864.7808
203909,39.389849,-83.820784,2,1.0,female,1234,1105,56.266357
132659,32.730961,-117.007096,0,0.0,female,155,154,3234.823
39,40.719559,-73.843156,1,0.0,male,2178,2359,11586.367
261112,-6.935887,107.603068,0,0.0,male,3711,6261,6704.392
126530,43.869431,-79.426447,0,0.0,male,141,198,2423.8481
6316,38.874508,-94.51604,6,0.2666666666666666,male,2450,2232,764.82135
38679,12.977702,77.640197,0,0.0,male,257,261,2748.9812
186364,36.787343,-76.101222,0,0.0,male,1541,571,1332.4918
86428,-22.825469,-43.29344,0,0.0,male,183,158,7573.782
167198,-23.424118,-51.93808,0,0.0,male,793,511,780.8913
216229,40.701231,-73.847787,0,0.0,male,323,296,11586.367
221607,29.866824,-81.323194,0,0.0,female,644,1269,244.08421
65125,41.845227,12.596796,22,0.3073593073593073,male,760,672,2774.3145
247087,-33.500456,-70.610749,0,0.0,male,1237,1116,4296.189
25752,-32.372085,-54.170134,0,0.0,male,329,156,84.60994
151871,50.146412,-5.067931,0,0.0,male,27,13,235.84369
104061,40.740043,-111.950703,0,0.0,male,150,161,1384.3901
11565,39.952499,-75.170125,0,0.0,female,215,206,2209.0303
7417,45.160071,-93.234066,0,0.0,female,309,191,648.6721
152210,53.773328,-1.727306,0,0.0,female,1165,1315,1616.1771
234747,-33.481111,-70.55819,46,0.1371980676328502,male,85,111,3493.2048
88723,-22.929561,-43.179559,0,0.0,male,93,55,7637.8296
13433,39.455333,-0.386748,0,0.0,male,409,328,2864.7808
266035,37.777391,-122.46564,0,0.0,male,148,131,3406.0361
72999,48.883428,2.301751,0,0.0,male,104,149,11588.534
255234,41.05352,28.642685,0,0.0,male,29,5,2641.6816
100767,9.556927,123.805048,0,0.0,male,69,45,854.36334
227324,40.713301,-74.011774,0,0.0,male,1930,2223,4588.8335
80523,32.785923,-96.804877,15,0.1619047619047619,male,70,62,1556.5082
25156,43.557388,-96.76546,0,0.0,male,491,356,122.18676
110170,-7.212676,-39.316826,49,0.2227891156462585,female,42,40,544.2971
198958,26.478858,-81.951151,0,0.0,male,1289,1019,648.7762
150080,38.320333,-104.632045,0,0.0,male,49,12,162.1265
57400,-33.400272,-70.50573,26,0.1107692307692307,male,151,148,3493.2048
12771,20.682162,-103.369483,0,0.0,male,1674,1454,6309.546
32281,35.969703,-83.91931,0,0.0,male,273,135,331.82816
245541,49.460317,11.057694,0,0.0,male,135,1159,1073.4867
182749,28.663225,-81.36364,0,0.0,female,199,33,1452.7242
185293,10.487812,-66.875947,0,0.0,female,330,230,2068.0056
94743,49.232123,-123.027351,0,0.0,male,787,249,2055.9905
152143,34.05787,-118.2476,0,0.0,male,443,262,2421.2273
2,37.747003,-122.413501,0,0.0,male,257,284,2047.7502
71029,-15.838512,-48.032138,0,0.0,male,355,491,2012.8304
65902,2.939795,101.703602,0,0.0,male,246,353,1096.6461
244643,11.925191,121.952408,0,0.0,female,14,6,444.98975
11649,9.570149,100.064331,0,0.0,male,600,549,145.22696
87782,-19.918889,-44.090644,0,0.0,male,455,151,2619.3303
30805,18.858362,82.585518,0,0.0,male,700,774,325.59933
14065,40.754198,-73.980904,0,0.0,male,838,616,8311.107
27564,32.375737,-104.22826,0,0.0,male,953,974,43.095394
197762,36.81837,-76.076586,0,0.0,female,464,564,1332.4918
265126,45.385622,20.399925,0,0.0,female,768,201,162.9967
170365,33.860043,-117.957453,0,0.0,male,360,156,2208.135
128217,18.437997,-66.002232,0,0.0,male,568,321,1614.4441
95808,37.379809,-121.975368,0,0.0,male,34,49,1903.3536
185803,34.279805,-119.297487,0,0.0,female,309,582,145.82536
43263,59.935172,30.275314,0,0.0,male,153,95,6352.0864
182235,-37.808554,144.963129,0,0.0,female,189,196,2101.227
116468,-22.775798,-43.686502,0,0.0,male,1945,1433,2017.0616
930,42.965505,-78.674496,0,0.0,male,378,157,323.71494
21310,19.46378,-99.112258,0,0.0,male,284,523,11672.902
99734,42.32995,-85.246372,0,0.0,male,301,255,154.1614
236713,48.406545,9.789453,0,0.0,male,351,353,345.69907
2769,52.498314,13.429393,0,0.0,male,400,676,1680.7681
162326,52.359409,4.913742,0,0.0,male,277,227,2365.042
92126,50.082551,14.449797,0,0.0,male,31440,49698,1648.5669
23300,41.148076,-85.064519,0,0.0,female,399,143,535.08966
241365,47.466748,-122.341053,0,0.0,female,214,153,1171.813
126865,-26.328515,-48.817828,0,0.0,male,47,39,845.92615
30195,40.639278,-74.075814,0,0.0,male,695,2648,4588.8335
234498,38.419617,-78.895341,0,0.0,male,1093,1158,174.01944
111258,3.171492,101.667682,0,0.0,male,212,156,5867.1084
22683,44.404389,8.948262,0,0.0,male,1194,642,2616.8857
138141,33.590099,-7.603698,0,0.0,male,28,13,10939.63
36882,28.552067,-81.592947,0,0.0,female,302,226,486.3741
265141,37.387732,-5.995655,0,0.0,male,131,118,1342.2031
41309,46.790427,-123.010411,0,0.0,male,155,131,41.67517
62613,39.768737,-86.17265,0,0.0,male,51,71,1109.0247
26183,-8.286341,-35.967909,0,0.0,female,309,130,503.9455
100257,-23.353611,-51.148292,0,0.0,male,587,476,898.9334
128152,41.150929,-81.861613,0,0.0,female,281,246,203.62502
152060,18.630598,-91.825955,0,0.0,female,529,196,958.0996
171869,42.460416,-83.863206,0,0.0,male,239,239,201.14685
40958,50.398353,30.498471,0,0.0,male,1516,2385,1452.998
24771,38.811297,-77.044609,0,0.0,male,234,245,2521.1626
90018,48.366276,10.908403,19,0.3099415204678362,female,323,87,835.9368
168165,52.668195,-8.659739,0,0.0,male,331,418,274.31247
4259,51.49377,-0.04263,0,0.0,female,1999,703,5494.816
50284,39.968784,-105.553299,0,0.0,male,579,129,9.142498
105695,33.687112,-84.169891,0,0.0,male,181,121,518.08655
105420,45.524383,-122.694104,0,0.0,male,1251,1262,1558.5273
85499,-22.499241,-41.927597,0,0.0,female,174,295,576.00616
134391,30.442539,-84.283378,0,0.0,male,228,298,258.17276
205117,40.262655,-80.132459,4,0.0,male,558,1371,651.00775
123454,37.827785,-122.264677,0,0.0,male,342,322,3406.0361
2757,37.827785,-122.264677,0,0.0,male,712,926,3406.0361
3138,40.092148,116.279238,0,0.0,male,348,426,5681.465
260180,-15.877166,-48.00001,0,0.0,male,200,369,2012.8304
148680,31.232106,121.510975,0,0.0,male,63,51,6696.5166
52986,40.368208,49.823756,0,0.0,male,594,534,5209.2603
191516,40.940331,29.300766,0,0.0,male,267,656,2738.772
153456,53.002302,-1.129425,0,0.0,male,1065,4747,653.25714
184490,52.510123,4.913347,0,0.0,male,33,37,585.6454
195426,40.807273,-73.964353,0,0.0,male,124,80,8311.107
120031,40.427513,-79.980814,0,0.0,female,745,367,960.1946
130475,36.125737,-86.847628,0,0.0,male,61,48,503.17572
16582,51.531427,-0.124412,0,0.0,female,164,78,6242.3315
81234,39.956627,-75.181007,0,0.0,male,217,199,2209.0303
139477,10.949393,106.824357,2,0.0,male,498,254,3497.7708
237236,33.599254,-86.292782,23,0.1462450592885375,male,123,120,86.05497
102770,43.238093,76.901794,0,0.0,male,152,38,1318.336
56198,47.481046,19.065949,0,0.0,female,146,217,1740.4695
116330,29.982383,31.316802,0,0.0,female,96,168,3758.7607
36371,41.488427,-88.226679,0,0.0,female,252,265,97.90449
21180,45.426197,7.799735,0,0.0,male,523,637,209.88028
14223,40.730628,-74.000452,0,0.0,female,115,54,4588.8335
108711,55.610868,12.9954,0,0.0,male,203,467,1646.0442
250188,-5.743559,-35.248576,19,0.0643274853801169,female,329,233,1342.202
51799,40.884313,-74.056286,0,0.0,male,1024,794,2876.701
28646,19.652426,-101.148192,0,0.0,male,184,94,976.56683
22987,51.531767,-0.124197,0,0.0,male,169,162,6242.3315
227887,-25.431472,-49.278977,4,0.8333333333333334,male,71,16,1508.6974
228188,33.228033,-117.390368,0,0.0,female,83,63,1518.8518
193793,34.020528,-118.284516,0,0.0,male,79,109,3767.413
33017,20.298132,-103.244072,0,0.0,male,208,360,372.29037
224997,38.90256,-104.818373,0,0.0,male,75,49,612.12964
21962,43.047085,-76.152421,0,0.0,male,52,27,671.3574
49414,35.532541,139.696225,0,0.0,male,223,284,13266.6455
111364,37.985872,-1.129864,0,0.0,male,87,44,552.32935
31613,37.985872,-1.129864,0,0.0,male,3070,3660,552.32935
145502,52.770561,0.446184,0,0.0,male,396,400,357.14108
48092,35.703552,139.583527,0,0.0,male,2001,1761,13266.6455
81780,52.504415,13.357379,0,0.0,male,248,501,2314.4297
3592,51.522703,-0.085487,16,0.0666666666666666,male,526,785,6242.3315
24098,51.522703,-0.085487,0,0.0,male,1261,1258,6242.3315
63959,51.522703,-0.085487,0,0.0,male,159,135,6242.3315
9812,51.522703,-0.085487,0,0.0,male,1026,1067,6242.3315
16261,51.522703,-0.085487,0,0.0,male,2723,2662,6242.3315
136314,51.522703,-0.085487,0,0.0,male,123,203,6242.3315
106800,51.522703,-0.085487,0,0.0,male,33,288,6242.3315
8709,51.17035,4.129132,0,0.0,male,781,390,611.1516
30051,-23.525233,-46.692444,0,0.0,male,521,355,11146.972
241495,-23.525233,-46.692444,0,0.0,female,347,144,11146.972
99070,40.727259,-73.984315,0,0.0,male,1070,881,11586.367
252430,49.409293,8.659412,0,0.0,female,113,122,1021.3401
93117,43.609092,13.513782,0,0.0,male,231,151,886.26544
141587,36.201602,-86.692223,0,0.0,male,313,323,734.68756
212220,29.015336,-81.22325,0,0.0,female,96,50,228.82713
207030,-25.096288,-50.157521,0,0.0,male,274,77,496.3193
94103,-16.706706,-49.297613,0,0.0,male,261,295,1756.2362
235098,14.554249,121.014866,0,0.0,male,171,135,13116.516
161623,40.75254,-73.993306,0,0.0,male,490,209,8311.107
252855,51.700879,-4.925856,0,0.0,female,97511,100379,156.41824
1282,42.023808,-91.703421,3,0.3333333333333333,male,584,985,187.55058
54026,40.720896,-74.010127,0,0.0,female,471,159,4588.8335
94853,34.074992,-81.075075,0,0.0,female,43,18,354.0072
139693,40.734771,-74.16971,0,0.0,male,112,126,4588.8335
261201,40.842485,-74.002466,5,0.2,male,2000,1159,2876.701
152565,52.590225,-0.287357,0,0.0,female,32,39,390.6551
5352,37.784028,-122.401085,0,0.0,male,1087,1019,3406.0361
152208,2.18722,102.639801,0,0.0,female,376,517,378.12955
236367,37.965872,-98.588586,0,0.0,male,460,495,2.592808
165739,-23.666698,-46.672493,0,0.0,female,49,55,11146.972
9020,41.791321,123.402307,13,0.0512820512820512,male,2346,2233,8415.374
977,45.252399,19.855212,0,0.0,male,2686,2716,523.0537
257560,-3.741671,-38.496082,21,0.2,male,663,446,11227.74
53463,25.078078,-77.323902,4,0.3333333333333333,male,298,258,1312.1584
55688,-20.855286,-49.407013,0,0.0,female,375,463,698.7701
59833,39.738848,-83.799562,0,0.0,male,130,116,84.41753
221184,-23.49625,-46.850593,0,0.0,male,561,838,1031.0265
1409,38.742155,-9.144677,0,0.0,female,487,98,2249.564
41024,39.209099,-85.921039,0,0.0,male,81,145,106.62447
175378,40.422075,-86.898869,0,0.0,male,164,98,310.63492
229832,44.423189,-88.551698,0,0.0,male,439,539,57.38472
61960,40.716333,-73.953616,0,0.0,male,474,7705,11586.367
186415,12.870799,74.854703,0,0.0,male,370,184,1582.4417
104064,-6.283226,107.01885,0,0.0,male,1210,1997,3545.1807
95650,25.24822,55.337254,0,0.0,male,190,6039,889.9087
43896,45.483706,9.171904,0,0.0,male,42,32,2508.649
76343,60.318015,24.967383,0,0.0,male,28,10,620.8659
8177,22.281972,114.156758,0,0.0,male,177,63,11155.6455
112739,51.548263,-0.020674,0,0.0,male,490,211,6242.3315
83,37.628741,-77.534828,0,0.0,male,1649,712,514.97534
266315,18.662594,-91.831788,0,0.0,male,218,307,958.0996
21836,-32.87187,-71.241067,12,0.1818181818181818,male,209,222,231.27057
142254,40.632176,-73.964892,0,0.0,male,419,507,11586.367
137089,32.162043,34.856898,0,0.0,male,696,1313,4093.8198
248025,-1.446398,-48.485767,10,0.1777777777777777,male,462,302,3332.8477
50376,32.647205,-85.380378,0,0.0,male,99,106,150.8958
247547,41.834101,-89.488393,0,0.0,male,368,238,39.107212
146018,34.852633,-82.39161,0,0.0,male,26,17,581.3933
68756,-37.812898,144.967731,0,0.0,male,249,269,2101.227
96167,30.670709,104.049914,2,1.0,male,203,78,9660.556
145881,19.390708,-99.162221,0,0.0,male,3043,2933,11672.902
53468,31.191838,121.362436,0,0.0,male,290,290,14433.071
103116,52.987251,-1.884068,0,0.0,male,1440,1589,168.85612
98019,37.031665,27.438177,0,0.0,male,290,419,252.59268
27348,41.185284,-8.149094,0,0.0,female,421,143,175.2761
56542,52.532107,13.384721,0,0.0,male,431,191,2314.4297
22549,36.176692,-86.742043,0,0.0,male,97,61,734.68756
89282,-16.71976,-49.268557,0,0.0,female,1457,2159,1756.2362
211284,-26.909155,-48.653641,0,0.0,male,73,33,1431.8739
97719,33.88695,10.119056,0,0.0,male,216,325,427.51395
5045,37.751111,-122.438499,0,0.0,female,66,30,3406.0361
217177,43.151712,-87.957985,0,0.0,male,175,128,2019.6492
13738,41.441218,2.193042,0,0.0,male,2436,2556,8070.6724
34756,40.739441,-73.977126,0,0.0,male,108,176,11586.367
184453,53.681936,-1.499846,0,0.0,male,88,110,975.6865
24751,47.550198,-122.050396,0,0.0,female,312,275,1107.862
122739,29.647214,-82.324934,0,0.0,male,611,391,358.22214
19132,34.111751,-117.954301,0,0.0,male,195,195,1239.3015
224824,-4.703285,-40.551103,0,0.0,female,62,64,61.22954
179617,-8.414978,-78.752085,0,0.0,male,40,114,86.01877
191422,13.913115,100.546489,0,0.0,male,408,229,7514.948
256369,13.809743,100.512738,3,0.0,male,20,21,7514.948
90228,-37.655052,144.448559,0,0.0,female,19,16,30.353136
4754,32.17052,34.894256,0,0.0,male,783,1192,4093.8198
243119,37.60384,-0.977579,0,0.0,male,69,83,487.64157
1984,44.53106,11.3368,0,0.0,male,45,11,586.8413
149385,19.511557,-99.233524,0,0.0,male,703,738,7207.9307
221188,53.441284,-2.163104,0,0.0,male,2,5,2064.7825
162148,39.711177,-86.358662,0,0.0,male,1998,739,225.78482
232361,-3.802342,102.27196,0,0.0,male,212,159,535.4798
110409,52.073036,4.652653,0,0.0,female,49,78,1047.0374
222095,-18.995731,-50.539439,0,0.0,female,57,187,32.044113
96668,-18.930242,-48.231634,0,0.0,female,251,537,311.91458
136852,49.284864,-123.098103,0,0.0,female,1310,1753,1467.7225
164480,37.745176,-122.502926,0,0.0,male,77,496,925.2729
92646,3.064695,101.616891,0,0.0,female,411,194,5867.1084
61612,40.441542,-80.004394,0,0.0,male,1101,1247,651.00775
172100,37.630164,127.05884,0,0.0,male,709,4874,8288.795
138922,52.485404,13.429422,0,0.0,male,43,233,1680.7681
16916,40.976584,29.043921,0,0.0,male,656,413,9384.29
91207,48.773345,-122.44473,0,0.0,male,119,221,193.33464
237770,37.910402,23.868608,0,0.0,female,668,755,1288.7572
64088,40.825637,-74.137596,0,0.0,female,856,278,2876.701
114533,45.535029,9.235805,0,0.0,female,202,144,2790.303
70973,-15.813155,-47.980115,0,0.0,male,197,181,1160.6403
130978,39.53743,-84.285812,0,0.0,male,61,66,225.20514
186035,38.637081,-90.201023,0,0.0,male,563,350,581.94135
27584,19.092774,-98.237705,0,0.0,male,198,109,2238.3228
69019,52.217583,6.926306,0,0.0,male,165,132,485.69876
248764,53.645984,-1.763184,0,0.0,male,24,24,832.87146
165931,-33.930776,18.439773,0,0.0,female,93,56,1727.4467
164775,51.994385,5.092154,0,0.0,male,143,88,406.08154
185,51.522597,-0.08562,0,0.0,male,1120,310,6242.3315
56769,-21.606515,-45.564781,0,0.0,male,76,55,65.20333
175311,-10.190136,-48.337616,0,0.0,male,122,87,267.64453
